"key","Pathway","sc_NES","sc_FDR","sc_P","sc_genes","bulk_NES","bulk_FDR","bulk_P","bulk_genes","analysis","tested_in_both","sc_significant","bulk_significant","same_direction","shared_FDR005"
"cellularsenescence","Cellular senescence",1.70967791832857,0.00687817950312917,0.000214334205479946,127,1.18094681371554,0.274501733445203,0.1648592397853,148,"global25",TRUE,TRUE,FALSE,TRUE,FALSE
"cardiacmusclecontraction","Cardiac muscle contraction",1.75303712790883,0.0400935665115851,0.00318022623887927,37,1.94049707741605,0.000330711567045533,4.51972474962229e-05,54,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"adrenergicsignalingincardiomyocytes","Adrenergic signaling in cardiomyocytes",0.935059625797253,0.742464006521042,0.58683655250771,71,1.39497754365023,0.0727208404170639,0.0305427529751668,101,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"vascularsmoothmusclecontraction","Vascular smooth muscle contraction",0.972145422756109,0.696411113101486,0.505046019699661,51,1.42301034317225,0.0691398768849259,0.0283473495228196,81,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"wntsignalingpathway","Wnt signaling pathway",0.968688279524089,0.702429739064423,0.517703622214073,87,0.693611577830197,0.98044313196595,0.957566125553411,109,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"notchsignalingpathway","Notch signaling pathway",-0.797423886387127,0.873756229013734,0.811609163457339,45,-0.974824643094113,0.627568146733952,0.504146411209608,46,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"hedgehogsignalingpathway","Hedgehog signaling pathway",-1.2244336860187,0.387340759898572,0.173370651739304,34,0.894696750067683,0.744868551246567,0.633138268559582,35,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"tgfbetasignalingpathway","TGF-beta signaling pathway",1.5976584899392,0.0702688199961919,0.00770689585603034,57,1.04342381297586,0.525062911022152,0.400798022080243,61,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"axonguidance","Axon guidance",-0.870678010439641,0.833137959301027,0.734497267114938,86,1.48509147868411,0.0210045502786698,0.0065814257539832,134,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"vegfsignalingpathway","VEGF signaling pathway",1.58526476407061,0.10030128597673,0.0139318263941864,40,1.3521269944854,0.158796143972544,0.0769558676028084,50,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"apelinsignalingpathway","Apelin signaling pathway",1.05359952826845,0.542111801242236,0.352320246843409,75,1.39725779791401,0.0713764875834079,0.0297402031597533,101,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"osteoclastdifferentiation","Osteoclast differentiation",1.52886042581866,0.0702688199961919,0.00782332328253606,89,2.02161810300405,3.81258599088818e-06,1.30358131804545e-07,105,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"cornifiedenvelopeformation","Cornified envelope formation",1.04834102511648,0.560007029366865,0.371222790005231,47,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"hipposignalingpathway","Hippo signaling pathway",-1.12070366289699,0.443293490594062,0.243623051487955,82,1.02323873582772,0.548051442843178,0.4311338017033,115,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"hipposignalingpathwaymultiplespecies","Hippo signaling pathway - multiple species",-1.61100490854858,0.135402833763489,0.0249325331292544,14,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"focaladhesion","Focal adhesion",1.01841556034024,0.601419969276054,0.410601168825861,101,1.57829090790861,0.00525120409090639,0.00119027292727212,154,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"ecmreceptorinteraction","ECM-receptor interaction",-0.900924175658679,0.742464006521042,0.598881422765863,17,1.89943517745489,0.000417716683765045,6.26575025647567e-05,56,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"celladhesionmoleculecaminteraction","Cell adhesion molecule (CAM) interaction",0.958757603056653,0.702429739064423,0.529007756948933,56,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"igsfcamsignaling","IgSF CAM signaling",1.74202714025148,0.00289564459298812,7.38266326824167e-05,152,,,,,"global25",FALSE,TRUE,FALSE,FALSE,FALSE
"integrinsignaling","Integrin signaling",1.14798631200917,0.430189404235206,0.225453370491538,58,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"cadherinsignaling","Cadherin signaling",0.968613541079456,0.702429739064423,0.526423429319372,137,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"adherensjunction","Adherens junction",1.10203735575666,0.484729667129905,0.282300526528959,64,1.19163370600244,0.316607244082781,0.198700951176199,64,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"tightjunction","Tight junction",1.31469976141248,0.208346407985885,0.053248397239577,103,1.59683435179253,0.00724396702864087,0.00178684520039808,114,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"gapjunction","Gap junction",1.45168498067688,0.193186925985954,0.0400176784925067,41,1.16118058622203,0.356999317009222,0.234429551502722,62,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"signalingpathwaysregulatingpluripotencyofstemcells","Signaling pathways regulating pluripotency of stem cells",1.0891358110794,0.496997725061794,0.301296071283921,64,0.972984033333264,0.650425678652406,0.524676714112941,91,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"complementandcoagulationcascades","Complement and coagulation cascades",0.805373957518013,0.833137959301027,0.736371227484194,17,2.0924862287915,3.27332562433253e-05,2.18221708288836e-06,45,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"plateletactivation","Platelet activation",1.26253346505296,0.287023854051372,0.108142131979695,67,1.66336465902179,0.00433699589384306,0.000954139096645473,99,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"antigenprocessingandpresentation","Antigen processing and presentation",1.27598051316117,0.301034182195105,0.115834004834811,48,1.94264479659803,0.000144674331732701,1.59141764905971e-05,67,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"neutrophilextracellulartrapformation","Neutrophil extracellular trap formation",1.50963804680894,0.106528800260485,0.0153908464965573,64,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"reninangiotensinsystem","Renin-angiotensin system",1.54251020192106,0.194355948957094,0.0444647904143943,9,0.857893331189167,0.765673096258256,0.661857713269797,14,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"tolllikereceptorsignalingpathway","Toll-like receptor signaling pathway",1.15862721996509,0.41608352663942,0.207452409882544,64,1.79016845962122,0.00130540357249089,0.00024802667877327,79,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"nodlikereceptorsignalingpathway","NOD-like receptor signaling pathway",-0.921376981125353,0.773323472776491,0.644071107638211,129,1.82847667974574,7.01258376983046e-05,6.5450781851751e-06,140,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"rigilikereceptorsignalingpathway","RIG-I-like receptor signaling pathway",0.753243203855862,0.913019942415803,0.884568896051571,48,1.12454776906753,0.409832394387897,0.288248784052821,48,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"cytosolicdnasensingpathway","Cytosolic DNA-sensing pathway",1.22453607245242,0.35847407543055,0.152995317293719,51,1.59561621606007,0.0307867654586373,0.0105701228074655,43,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"ctypelectinreceptorsignalingpathway","C-type lectin receptor signaling pathway",1.47201716520461,0.122489542590178,0.0202147052866113,73,1.79842720924149,0.000424019775207609,6.50163655318334e-05,96,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"jakstatsignalingpathway","JAK-STAT signaling pathway",1.5215939330697,0.0850665083238342,0.0113261356691791,80,1.74384511767354,0.000534213720177444,8.72549076289825e-05,115,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"hematopoieticcelllineage","Hematopoietic cell lineage",-1.39989421294793,0.208346407985885,0.0528762116637534,49,2.32631320647423,1.01379873049298e-08,1.35173164065731e-10,73,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"naturalkillercellmediatedcytotoxicity","Natural killer cell mediated cytotoxicity",1.79471680675138,0.0093537678157997,0.000383752080246996,76,1.44859888567011,0.0489033450503151,0.018420259968952,94,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"il17signalingpathway","IL-17 signaling pathway",1.09602263989929,0.49631625865969,0.296672716273442,55,2.05169608233521,2.32036624407107e-05,1.3148742049736e-06,68,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"th1andth2celldifferentiation","Th1 and Th2 cell differentiation",1.82437043033429,0.0100298175671968,0.000461845158744447,68,1.83823280331253,0.000524784815992789,8.39655705588463e-05,80,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"th17celldifferentiation","Th17 cell differentiation",1.66482447655362,0.0351343665576568,0.00253029326816233,82,2.03914503766541,3.81258599088818e-06,1.397948196659e-07,96,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"tcellreceptorsignalingpathway","T cell receptor signaling pathway",1.44667907879832,0.10030128597673,0.014206981016534,104,1.391708418244,0.0795582381446867,0.0339448482750663,96,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"bcellreceptorsignalingpathway","B cell receptor signaling pathway",1.58539816699687,0.0702688199961919,0.00836059614685569,58,1.61006416263374,0.0141258404327544,0.00414357986027463,68,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"fcepsilonrisignalingpathway","Fc epsilon RI signaling pathway",1.18793979222974,0.39786556718209,0.191606647084859,47,1.41998466424943,0.088316358641178,0.038187559668062,61,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"fcgammarmediatedphagosomeformation","Fc gamma R-mediated phagosome formation",0.925210393174448,0.742464006521042,0.602639593908629,67,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"tnfsignalingpathway","TNF signaling pathway",1.08171973995758,0.49631625865969,0.298115664808107,86,1.96558332014345,2.95120150005264e-05,1.86909428336667e-06,97,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"leukocytetransendothelialmigration","Leukocyte transendothelial migration",1.05650031223843,0.542111801242236,0.353217320922703,63,1.6609222174347,0.00669193631259631,0.00156145180627247,83,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"intestinalimmunenetworkforigaproduction","Intestinal immune network for IgA production",0.951168327883564,0.702429739064423,0.523416636773088,20,1.63855800275853,0.0254014018534339,0.0082131199326103,34,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"circadianrhythm","Circadian rhythm",-1.12048235522118,0.491181509461259,0.290812848377912,26,1.54615771705397,0.0656512127635593,0.0264793224813022,24,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"circadianentrainment","Circadian entrainment",1.70361504057717,0.0600634009837362,0.00518488745980707,38,1.21953627484234,0.283328843141582,0.171886164839226,58,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"thermogenesis","Thermogenesis",1.55226944852873,0.0214676686162703,0.00139874328094679,173,1.77576585442133,4.931029881716e-05,4.10919156809667e-06,178,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"longtermpotentiation","Long-term potentiation",1.30172941000585,0.284540444550266,0.106231668608622,41,1.20356307215466,0.309994153583746,0.193229689067202,50,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"synapticvesiclecycle","Synaptic vesicle cycle",-1.08581972132705,0.524506411561164,0.326589364254298,34,2.06207755723278,6.08870722327606e-05,5.47983650094846e-06,46,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"neurotrophinsignalingpathway","Neurotrophin signaling pathway",1.08520952992954,0.491181509461259,0.290477547530839,90,1.0743593988954,0.464623146276137,0.3407236406025,104,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"retrogradeendocannabinoidsignaling","Retrograde endocannabinoid signaling",1.61393930542018,0.0600634009837362,0.00527468960480403,70,1.93187441769246,4.69031642975877e-05,3.59590926281506e-06,100,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"glutamatergicsynapse","Glutamatergic synapse",1.56692610581757,0.109020942521565,0.016059742241137,40,1.24459946637147,0.243676918856519,0.140520356540593,68,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"cholinergicsynapse","Cholinergic synapse",0.966231837724721,0.701719091512794,0.514342275371687,56,1.5311203623334,0.028233910102446,0.00937135789548795,75,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"serotonergicsynapse","Serotonergic synapse",1.13026650924704,0.475438818393243,0.266886326194399,36,1.53586973058969,0.0341077907247021,0.0120514193893948,63,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"gabaergicsynapse","GABAergic synapse",1.27579031620745,0.336476444185352,0.137265114788253,31,1.52114524035234,0.0469130027431263,0.0173578110149567,51,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"dopaminergicsynapse","Dopaminergic synapse",1.13687560293694,0.434453042691323,0.228918600398261,72,1.25770676848629,0.209502645392759,0.115028564766235,90,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"longtermdepression","Long-term depression",1.18347562897723,0.423967144896203,0.217650590354213,30,0.83932452080035,0.809315002456684,0.725355528889116,43,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"olfactorytransduction","Olfactory transduction",0.864823420311102,0.77485322390979,0.649735281238804,16,1.18924815381247,0.358018696127231,0.236557961085229,25,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"tastetransduction","Taste transduction",-1.72366062318221,0.0820864405420576,0.0104642771229252,11,1.06336463165189,0.508145053399088,0.384496423738643,23,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"phototransduction","Phototransduction",1.31538033243457,0.360789363894336,0.157398192747104,9,0.711674756293432,0.903185517385449,0.84174171548483,14,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"inflammatorymediatorregulationoftrpchannels","Inflammatory mediator regulation of TRP channels",0.925989053728764,0.742464006521042,0.589242546333602,48,1.27064325739374,0.211451152022635,0.117707807959267,70,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"regulationofactincytoskeleton","Regulation of actin cytoskeleton",0.953339591570407,0.733935579105096,0.565525432058318,126,1.37023903564891,0.0530339535657021,0.0203296822001858,169,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"motorproteins","Motor proteins",-0.81842384503916,0.891897402004774,0.845731755114839,95,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"cytoskeletoninmusclecells","Cytoskeleton in muscle cells",1.28632806196416,0.252849594771929,0.0811953649115674,81,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"insulinsignalingpathway","Insulin signaling pathway",0.884357887374906,0.823984847626712,0.723612755706178,100,1.08273935050034,0.451281717542969,0.323418564239128,116,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"insulinsecretion","Insulin secretion",-0.911508624265148,0.742464006521042,0.596294373677275,31,1.55245486624043,0.0321502913248867,0.0111454343259607,56,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"gnrhsignalingpathway","GnRH signaling pathway",1.30128377966927,0.271089861332043,0.0961701440736107,50,1.31899274687906,0.162884802540593,0.0798135532448906,73,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"ovariansteroidogenesis","Ovarian steroidogenesis",-1.47318290936091,0.233857546392186,0.0691604522492182,11,1.30762100777822,0.229861006552304,0.129488367024465,26,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"progesteronemediatedoocytematuration","Progesterone-mediated oocyte maturation",1.18075256728027,0.391628714422832,0.182989064398542,64,-0.856249762604491,0.86686602629567,0.800406297613002,76,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"estrogensignalingpathway","Estrogen signaling pathway",0.964114300997139,0.702429739064423,0.524751269035533,67,1.30013676083316,0.169913953223911,0.0838242169237962,87,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"melanogenesis","Melanogenesis",0.823335641932359,0.85128956894631,0.769295672787175,41,1.03001986658707,0.544767639629729,0.423102866779089,68,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"prolactinsignalingpathway","Prolactin signaling pathway",1.35879561971733,0.233857546392186,0.0694081197440953,47,1.15554936298795,0.362234626818671,0.24613863832942,56,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"thyroidhormonesynthesis","Thyroid hormone synthesis",0.953620300746424,0.702429739064423,0.531201028649496,36,1.38147677425885,0.134573221440992,0.0628008366724629,48,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"thyroidhormonesignalingpathway","Thyroid hormone signaling pathway",1.06344263279551,0.524506411561164,0.329859556279259,88,0.826778080097665,0.866812816417274,0.794832443823442,102,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"adipocytokinesignalingpathway","Adipocytokine signaling pathway",-0.967562749434307,0.698178936493482,0.508305911271459,50,1.56062704749505,0.0286049791733748,0.00963034298836951,57,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"oxytocinsignalingpathway","Oxytocin signaling pathway",1.36722167775455,0.198544170493063,0.0461207421541959,75,1.36191599609371,0.0930178388116804,0.0409278490771394,110,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"glucagonsignalingpathway","Glucagon signaling pathway",0.913341342065119,0.762483702357693,0.630723062573503,68,1.1666969846322,0.341026779384626,0.217120382874879,78,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"regulationoflipolysisinadipocytes","Regulation of lipolysis in adipocytes",-0.832421903171025,0.821066110653801,0.718238691049086,24,1.40701524167449,0.134900387579659,0.0634529089143727,35,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"reninsecretion","Renin secretion",0.985073987576301,0.678105433718747,0.475409181636727,28,1.32018700602772,0.195930221948603,0.105149219112417,40,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"aldosteronesynthesisandsecretion","Aldosterone synthesis and secretion",1.06575116949484,0.537690135069691,0.347289945597421,45,1.54795137269338,0.028233910102446,0.00925078294386895,68,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"relaxinsignalingpathway","Relaxin signaling pathway",1.5764127993043,0.0702688199961919,0.00750811688311688,69,1.61854167112827,0.00720730972939397,0.0017537787008192,96,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"cortisolsynthesisandsecretion","Cortisol synthesis and secretion",-0.858554297957879,0.790708757686532,0.678710350082207,26,1.55966806663579,0.0435043119627532,0.0159515810530095,41,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"parathyroidhormonesynthesissecretionandaction","Parathyroid hormone synthesis, secretion and action",1.06984664666894,0.52555799434556,0.332009724473258,59,1.41665817776291,0.0708893305858969,0.0293009233088374,83,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"gnrhsecretion","GnRH secretion",-0.805811416153427,0.851430652156534,0.771835152096574,30,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"typeiidiabetesmellitus","Type II diabetes mellitus",-1.26187673006862,0.361361742649685,0.158671586715867,25,1.4886607305881,0.0775557077602056,0.0328319162851537,36,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"insulinresistance","Insulin resistance",-1.20247915290092,0.35847407543055,0.153597221674099,76,1.28003676644285,0.183166468088133,0.096032189040841,91,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"nonalcoholicfattyliverdisease","Non-alcoholic fatty liver disease",1.45165162179559,0.0850665083238342,0.0112718776898799,123,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"ageragesignalingpathwayindiabeticcomplications","AGE-RAGE signaling pathway in diabetic complications",1.20761519381503,0.360789363894336,0.156616754350465,63,1.61100202085045,0.00988657560518092,0.00266937541339885,81,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"cushingsyndrome","Cushing syndrome",-0.85245358687824,0.844294782968956,0.758191065725663,74,1.05382208501726,0.497085618332825,0.374471165810728,112,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"growthhormonesynthesissecretionandaction","Growth hormone synthesis, secretion and action",1.21925216663679,0.336476444185352,0.138212703702199,72,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"alcoholicliverdisease","Alcoholic liver disease",-1.25984343359805,0.27430845293725,0.0994659546061415,85,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"typeidiabetesmellitus","Type I diabetes mellitus",-1.14730341300831,0.480523656417098,0.273612620226166,19,1.93502896096357,0.000589935313692321,0.000100289003327695,41,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"aldosteroneregulatedsodiumreabsorption","Aldosterone-regulated sodium reabsorption",1.31511858609087,0.331237414522609,0.133245645502013,20,0.663900321761972,0.953071284763309,0.918125337655321,28,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"endocrineandotherfactorregulatedcalciumreabsorption","Endocrine and other factor-regulated calcium reabsorption",1.15244481143766,0.468341566690191,0.258715596330275,25,0.901872318558535,0.743598595469799,0.622144158209732,37,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"vasopressinregulatedwaterreabsorption","Vasopressin-regulated water reabsorption",-1.2008905581761,0.404557978673382,0.195975678054244,32,1.36037749711004,0.173770024001778,0.0874642454142284,35,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"proximaltubulebicarbonatereclamation","Proximal tubule bicarbonate reclamation",1.23579410675219,0.423967144896203,0.216556712502981,10,0.544357159176919,0.986559876039748,0.972785393387859,16,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"collectingductacidsecretion","Collecting duct acid secretion",-0.759288990513308,0.868154390206023,0.796832924721675,16,1.77958439635597,0.0095430125989455,0.00251299331772231,17,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"salivarysecretion","Salivary secretion",1.17527029590049,0.423967144896203,0.21979033290653,34,1.09357954975828,0.453502043558591,0.330362492510485,52,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"gastricacidsecretion","Gastric acid secretion",0.977990906742374,0.678105433718747,0.489242357466245,31,1.14248541177964,0.378140503893077,0.262724871052963,49,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"pancreaticsecretion","Pancreatic secretion",1.42252743973985,0.207602930849688,0.0511655948553055,38,1.39909867241769,0.104605133209649,0.0477696774990733,56,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"carbohydratedigestionandabsorption","Carbohydrate digestion and absorption",1.053613356104,0.567356219282988,0.379308973798259,22,0.830502149028077,0.80850302309826,0.719567690557452,27,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"proteindigestionandabsorption","Protein digestion and absorption",1.28791261631396,0.35404368330941,0.147434621661426,21,1.31361155896178,0.193142416036041,0.103009288552555,46,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"fatdigestionandabsorption","Fat digestion and absorption",0.738347587358651,0.873756229013734,0.814350706361242,13,1.4727847861263,0.113873390478858,0.0523817596202746,19,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"bilesecretion","Bile secretion",-0.669075402912686,0.924773144242089,0.906434866594229,19,1.05057917069463,0.518537723619393,0.394088669950739,38,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"vitamindigestionandabsorption","Vitamin digestion and absorption",-1.28192455170513,0.391628714422832,0.179255873626814,11,-1.02089222126894,0.541649736570538,0.417070297159314,16,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"mineralabsorption","Mineral absorption",1.50121793172795,0.194355948957094,0.0425277268012447,24,1.22833666225621,0.306506139138932,0.190033806266138,31,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"cholesterolmetabolism","Cholesterol metabolism",1.32294265992336,0.314227533324619,0.123732654765218,22,1.10256171890012,0.452079896575527,0.325497525534379,34,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"cobalamintransportandmetabolism","Cobalamin transport and metabolism",-1.31884331861546,0.348837517263298,0.144278406573489,14,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"folatetransportandmetabolism","Folate transport and metabolism",0.74154111338984,0.873756229013734,0.81390268123138,14,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"alzheimerdisease","Alzheimer disease",1.54894812238928,0.00910889619341083,0.000309650862098952,262,1.93359210446271,4.87192110939931e-06,1.94876844375972e-07,137,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"parkinsondisease","Parkinson disease",1.94573458613524,5.26915901833076e-05,1.49267960859228e-07,202,2.0684179570893,2.08307663555114e-06,4.86051214961933e-08,104,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"amyotrophiclateralsclerosis","Amyotrophic lateral sclerosis",1.6539064109924,0.00164688779750705,3.26578316786101e-05,270,,,,,"global25",FALSE,TRUE,FALSE,FALSE,FALSE
"huntingtondisease","Huntington disease",1.52497350778328,0.018881935961118,0.00117677787859659,225,1.84093727250083,4.16630600922178e-05,3.0552910734293e-06,149,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"spinocerebellarataxia","Spinocerebellar ataxia",1.09458752217268,0.475438818393243,0.268645108473189,108,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"priondisease","Prion disease",1.72540738593753,0.00164688779750705,3.18530531199869e-05,192,,,,,"global25",FALSE,TRUE,FALSE,FALSE,FALSE
"pathwaysofneurodegenerationmultiplediseases","Pathways of neurodegeneration - multiple diseases",1.49569387056201,0.0114722997779355,0.000617489223174997,314,,,,,"global25",FALSE,TRUE,FALSE,FALSE,FALSE
"cocaineaddiction","Cocaine addiction",1.29774591790883,0.336476444185352,0.137517911160643,23,1.36713964277505,0.174923227842702,0.0886277687736359,28,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"amphetamineaddiction","Amphetamine addiction",1.37890271776152,0.233857546392186,0.0695610265472509,35,1.61379380215306,0.0249193691748991,0.0079741981359677,45,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"morphineaddiction","Morphine addiction",1.41703394359031,0.230077163844261,0.0611002043351096,31,1.57349929406946,0.0297928185330458,0.0101295583012356,51,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"alcoholism","Alcoholism",1.34407515292605,0.230230528658458,0.0632644795463751,64,1.32564241714999,0.158796143972544,0.0772807900666379,71,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"bacterialinvasionofepithelialcells","Bacterial invasion of epithelial cells",1.18914998513543,0.391628714422832,0.183055914673562,56,1.41118956567994,0.0971897115792644,0.043735370210669,58,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"vibriocholeraeinfection","Vibrio cholerae infection",0.945156463245425,0.715605871144456,0.547347266881029,38,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"epithelialcellsignalinginhelicobacterpyloriinfection","Epithelial cell signaling in Helicobacter pylori infection",-0.778645853004372,0.891897402004774,0.84989890179598,50,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"pathogenicescherichiacoliinfection","Pathogenic Escherichia coli infection",1.36344632252238,0.150365173806836,0.0281136019015614,128,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"shigellosis","Shigellosis",1.42647847079297,0.0702688199961919,0.00830887520152123,185,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"salmonellainfection","Salmonella infection",1.34631493382357,0.121897030270651,0.0196830898737311,194,1.96263359227313,0.000101595939408225,1.04982470721832e-05,69,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"pertussis","Pertussis",1.29583025215842,0.283192237945411,0.104291759016724,45,1.76037186013939,0.00433420993573742,0.000939078819409775,57,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"legionellosis","Legionellosis",0.808465549110619,0.863131965462604,0.789777974063516,40,1.94602664177161,0.000362428962862798,5.19481513436677e-05,48,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"yersiniainfection","Yersinia infection",1.31115288647869,0.208346407985885,0.0526896664486593,112,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
